system	feature	region	relative_time_ms	estimate_tts_minus_bf	SE	CI95_low	CI95_high	wald_z	p_raw	p_bonferroni_within_trajectory	p_BH_global
A08	flatness	Boundary	-5	-0.154542437154444	0.00965813585359553	-0.173472035585287	-0.135612838723602	-16.0012697581709	1.25195423939044e-57	1.1267588154514e-56	1.00535719223778e-56
A08	flatness	Boundary	0	-0.114648429200334	0.0111969882020936	-0.136594122811758	-0.0927027355889108	-10.2392203270248	1.32298185092956e-24	1.1906836658366e-23	4.92632586177518e-24
A08	flatness	Boundary	5	-0.121090907408116	0.0096581358535952	-0.140020505838958	-0.102161308977275	-12.5377100968238	4.64216301476158e-36	4.17794671328542e-35	2.23667854347603e-35
A08	flatness	Boundary	10	-0.155166318462074	0.0110769631905181	-0.176876767373565	-0.133455869550583	-14.0080196885457	1.39233485997905e-44	1.25310137398115e-43	8.2914323122348e-44
A08	flatness	Boundary	15	-0.191553811138255	0.00977521393446012	-0.21071287839097	-0.172394743885539	-19.5958689418529	1.67698165532566e-85	1.50928348979309e-84	2.4462392953833e-84
A08	flatness	Boundary	20	-0.226412365690786	0.0132646125933768	-0.252410528642681	-0.200414202738891	-17.0689014923691	2.52913935514317e-65	2.27622541962885e-64	2.36548916157508e-64
A08	flatness	Interior_A	-20	-0.218123836015514	0.0132646125933769	-0.24412199896741	-0.192125673063619	-16.4440412021098	9.25372398661159e-61	8.32835158795043e-60	7.95320061552023e-60
A08	flatness	Interior_A	-15	-0.232080661773667	0.00977521393445965	-0.251239729026382	-0.212921594520952	-23.7417475801255	1.33705550817885e-124	1.20334995736097e-123	4.33860868980485e-123
A08	flatness	Interior_A	-10	-0.248544902696157	0.0110769631905177	-0.270255351607648	-0.226834453784667	-22.4380002371879	1.67614114624196e-111	1.50852703161776e-110	4.59493865952536e-110
A08	flatness	Interior_A	-5	-0.268733779236418	0.00965813585359536	-0.28766337766726	-0.249804180805576	-27.8246012802127	2.18638214698246e-170	1.96774393228421e-169	9.14828319395291e-169
A08	flatness	Interior_A	0	-0.288703733004254	0.011196988202094	-0.310649426615678	-0.26675803939283	-25.7840526214239	1.33869156012219e-146	1.20482240410997e-145	5.19151117218117e-145
A08	flatness	Interior_A	5	-0.303498337761796	0.00965813585359541	-0.322427936192638	-0.284568739330954	-31.4241114809763	9.48012052566421e-217	8.53210847309779e-216	5.02446387860203e-215
A08	flatness	Interior_A	10	-0.309270474724098	0.0110769631905177	-0.330980923635589	-0.287560025812607	-27.9201500812825	1.51928812635362e-171	1.36735931371826e-170	6.5288327591953e-170
A08	flatness	Interior_A	15	-0.304094672266142	0.00977521393445955	-0.323253739518857	-0.284935605013427	-31.1087485455585	1.83420396165974e-212	1.65078356549377e-211	9.40769128722255e-211
A08	flatness	Interior_A	20	-0.292622739949708	0.0132646125933765	-0.318620902901602	-0.266624576997814	-22.060406053308	7.58985347199465e-108	6.83086812479519e-107	1.94643016459218e-106
A08	flatness	Interior_B	-20	-0.289748551800356	0.0132646125933769	-0.315746714752252	-0.263750388848461	-21.8437251567399	8.91794488135243e-106	8.02615039321718e-105	2.05500469005078e-104
A08	flatness	Interior_B	-15	-0.300983269616008	0.00977521393445965	-0.320142336868723	-0.281824202363293	-30.7904534503312	3.51710931629376e-208	3.16539838466438e-207	1.74756369153346e-206
A08	flatness	Interior_B	-10	-0.310318585847808	0.0110769631905177	-0.332029034759298	-0.288608136936317	-28.0147708817388	1.07374101835546e-172	9.66366916519913e-172	4.74235616440328e-171
A08	flatness	Interior_B	-5	-0.317071249898673	0.00965813585359537	-0.336000848329515	-0.298141651467831	-32.8294460447705	2.23843113793514e-236	2.01458802414163e-235	1.27110911047031e-234
A08	flatness	Interior_B	0	-0.325422615118609	0.011196988202094	-0.347368308730033	-0.303476921507185	-29.0634060914479	1.04185604207664e-185	9.37670437868975e-185	4.73300316257673e-184
A08	flatness	Interior_B	5	-0.338462558516612	0.00965813585359541	-0.357392156947454	-0.31953296008577	-35.0442946389715	4.76301016271309e-269	4.28670914644178e-268	3.02927446348552e-267
A08	flatness	Interior_B	10	-0.350050447790558	0.0110769631905177	-0.371760896702049	-0.328339998879067	-31.6016620954571	3.50297236704297e-219	3.15267513033868e-218	1.92059519434425e-217
A08	flatness	Interior_B	15	-0.353971092728357	0.00977521393445956	-0.373130159981071	-0.334812025475642	-36.2110839825754	4.07431361293902e-287	3.66688225164512e-286	3.23907932228652e-285
A08	flatness	Interior_B	20	-0.352941580789174	0.0132646125933765	-0.378939743741068	-0.32694341783728	-26.6077564123818	5.52079684527302e-156	4.96871716074572e-155	2.25078640614977e-154
A08	flux	Boundary	-15	-0.230661765052899	0.0187269939758918	-0.267365998784346	-0.193957531321453	-12.3170737038652	7.33063335496607e-35	5.86450668397286e-34	3.41809590451497e-34
A08	flux	Boundary	-10	-0.206001045065437	0.0167935157708084	-0.238915731150027	-0.173086358980848	-12.2667014981772	1.36710011443701e-34	1.0936800915496e-33	6.30054835349229e-34
A08	flux	Boundary	-5	-0.189889578314239	0.0171662161497876	-0.223534743718652	-0.156244412909825	-11.0618191369208	1.92160108095702e-28	1.53728086476561e-27	7.79424928245321e-28
A08	flux	Boundary	0	-0.188132295181101	0.016998356045493	-0.221448460826656	-0.154816129535547	-11.067675878632	1.80008586181224e-28	1.44006868944979e-27	7.32004225135925e-28
A08	flux	Boundary	5	-0.200919009330716	0.0169983560454925	-0.23423517497627	-0.167602843685162	-11.8199082777769	3.08020645973493e-32	2.46416516778794e-31	1.34178856739138e-31
A08	flux	Boundary	10	-0.22126679465588	0.0171662161497866	-0.254911960060292	-0.187621629251469	-12.8896661165851	5.14661420817539e-38	4.11729136654031e-37	2.58142479211321e-37
A08	flux	Boundary	15	-0.23698393324515	0.0167935157708093	-0.269898619329742	-0.204069247160559	-14.111633113602	3.2203294255433e-45	2.57626354043464e-44	1.96180987992868e-44
A08	flux	Boundary	20	-0.247357211669896	0.0187269939758955	-0.28406144540135	-0.210652977938443	-13.2085914049144	7.82755020361241e-40	6.26204016288993e-39	4.10752634446988e-39
A08	flux	Interior_A	-15	-0.29022229825136	0.0187269939758942	-0.326926531982811	-0.253518064519909	-15.4975378656575	3.60442183101185e-54	2.88353746480948e-53	2.70331637325889e-53
A08	flux	Interior_A	-10	-0.296545004831009	0.0167935157708092	-0.329459690915601	-0.263630318746418	-17.6583038881275	8.78397640228543e-70	7.02718112182835e-69	9.06917044132067e-69
A08	flux	Interior_A	-5	-0.301648320978903	0.0171662161497867	-0.335293486383315	-0.268003155574491	-17.5722080129261	4.02208956734532e-69	3.21767165387625e-68	4.12588542714778e-68
A08	flux	Interior_A	0	-0.30413982115624	0.0169983560454917	-0.337455986801792	-0.270823655510687	-17.8923079586219	1.35383005030033e-71	1.08306404024027e-70	1.45445255403887e-70
A08	flux	Interior_A	5	-0.302321367485476	0.0169983560454915	-0.335637533131028	-0.269005201839924	-17.7853297505002	9.18215902926854e-71	7.34572722341483e-70	9.66863103081919e-70
A08	flux	Interior_A	10	-0.295154205287204	0.0171662161497865	-0.328799370691616	-0.261509039882793	-17.1939000832677	2.95003079184809e-66	2.36002463347847e-65	2.86009082868199e-65
A08	flux	Interior_A	15	-0.282551112833737	0.0167935157708092	-0.315465798918329	-0.249636426749146	-16.8250125042234	1.60027919900103e-63	1.28022335920083e-62	1.46232409563888e-62
A08	flux	Interior_A	20	-0.266661940950944	0.0187269939758948	-0.303366174682396	-0.229957707219491	-14.2394418075954	5.21418712842293e-46	4.17134970273835e-45	3.23849903679393e-45
A08	flux	Interior_B	-15	-0.301676418964796	0.0187269939758942	-0.338380652696247	-0.264972185233345	-16.1091747748262	2.19939442316867e-58	1.75951553853494e-57	1.81193633825813e-57
A08	flux	Interior_B	-10	-0.311511814067116	0.0167935157708092	-0.344426500151707	-0.278597127982524	-18.5495293730329	8.22691396359096e-77	6.58153117087277e-76	9.83518285872904e-76
A08	flux	Interior_B	-5	-0.317088153108345	0.0171662161497867	-0.350733318512757	-0.283442987703934	-18.4716393141936	3.49313649777545e-76	2.79450919822036e-75	4.05407812515545e-75
A08	flux	Interior_B	0	-0.316849622061691	0.0169983560454917	-0.350165787707244	-0.283533456416139	-18.6400156117289	1.52196379071619e-77	1.21757103257295e-76	1.90545073010924e-76
A08	flux	Interior_B	5	-0.3143208926889	0.0169983560454915	-0.347637058334452	-0.281004727043348	-18.4912524392185	2.42848116152626e-76	1.942784929221e-75	2.83918018149026e-75
A08	flux	Interior_B	10	-0.309728754843194	0.0171662161497865	-0.343373920247605	-0.276083589438782	-18.0429252515876	8.96692180186619e-73	7.17353744149295e-72	9.97021375172534e-72
A08	flux	Interior_B	15	-0.299938331823052	0.0167935157708092	-0.332853017907643	-0.267023645738461	-17.8603656266195	2.40061600475901e-71	1.92049280380721e-70	2.56173117286365e-70
A08	flux	Interior_B	20	-0.286340070053961	0.0187269939758948	-0.323044303785413	-0.249635836322509	-15.2902313325104	8.88340390550574e-53	7.10672312440459e-52	6.42027827716097e-52
A08	tilt	Boundary	-20	0.602209848725158	0.0164178440193714	0.570031465743394	0.634388231706922	36.6802028338564	1.51075113453086e-294	1.35967602107778e-293	1.26426015994951e-292
A08	tilt	Boundary	-15	0.57955071103444	0.0140095653953473	0.5520924674205	0.607008954648379	41.3682148360516	0	0	0
A08	tilt	Boundary	-10	0.558397278268899	0.014866375373482	0.529259717956222	0.587534838581577	37.5610910017074	9.28636796150881e-309	8.35773116535793e-308	9.84355003919934e-307
A08	tilt	Boundary	-5	0.539994217740234	0.0139353554189099	0.512681423007406	0.567307012473063	38.7499422517404	0	0	0
A08	tilt	Boundary	0	0.524542046306217	0.0149481057844038	0.495244297331691	0.553839795280743	35.0908706341576	9.28900424600337e-270	8.36010382140303e-269	6.15396531297723e-268
A08	tilt	Boundary	5	0.512227985064123	0.013935355418909	0.484915190331296	0.53954077979695	36.7574395963433	8.84306842210282e-296	7.95876157989253e-295	8.27086987714322e-294
A08	tilt	Boundary	10	0.504230222523166	0.0148663753734812	0.475092662210489	0.533367782835842	33.9174956810668	3.67883851606097e-252	3.31095466445487e-251	2.24975124636036e-250
A08	tilt	Boundary	15	0.501258514896566	0.0140095653953479	0.473800271282626	0.528716758510507	35.7797334000823	2.28236538182983e-280	2.05412884364685e-279	1.72807664624259e-278
A08	tilt	Boundary	20	0.501157921801635	0.0164178440193736	0.468979538819866	0.533336304783403	30.5251969266033	1.20697967328824e-204	1.08628170595942e-203	5.64440494273031e-203
A08	tilt	Interior_A	-20	0.542271690514496	0.0164178440193726	0.51009330753273	0.574450073496263	33.0294093350278	3.07342464058054e-239	2.76608217652249e-238	1.80990562167521e-237
A08	tilt	Interior_A	-15	0.556166399700268	0.0140095653953465	0.52870815608633	0.583624643314206	39.6990473298341	0	0	0
A08	tilt	Interior_A	-10	0.570423939179211	0.0148663753734803	0.541286378866537	0.599561499491886	38.3700750753796	4.15015142506647e-322	3.73513628255982e-321	5.07603044537297e-320
A08	tilt	Interior_A	-5	0.58503452460622	0.0139353554189091	0.557721729873393	0.612347319339047	41.982031101437	0	0	0
A08	tilt	Interior_A	0	0.598497913083078	0.0149481057844041	0.569200164108551	0.627795662057605	40.0383782209725	0	0	0
A08	tilt	Interior_A	5	0.608852436938477	0.0139353554189091	0.58153964220565	0.636165231671304	43.6912026020031	0	0	0
A08	tilt	Interior_A	10	0.61378118796186	0.0148663753734803	0.584643627649186	0.642918748274535	41.2865390885236	0	0	0
A08	tilt	Interior_A	15	0.611932025130199	0.0140095653953468	0.584473781516261	0.639390268744138	43.6795866154028	0	0	0
A08	tilt	Interior_A	20	0.606167116709845	0.0164178440193728	0.573988733728078	0.638345499691612	36.9212374045322	2.10888939161235e-298	1.89800045245112e-297	2.09570883291478e-296
A08	tilt	Interior_B	-20	0.50392978780385	0.0164178440193726	0.471751404822083	0.536108170785616	30.6940294480339	6.83785600887138e-207	6.15407040798424e-206	3.29460334972894e-205
A08	tilt	Interior_B	-15	0.514655983429132	0.0140095653953465	0.487197739815195	0.54211422704307	36.7360420473916	1.94239248734345e-295	1.74815323860911e-294	1.71578003048671e-293
A08	tilt	Interior_B	-10	0.528991137249257	0.0148663753734802	0.499853576936582	0.558128697561931	35.5830606963491	2.56130579692651e-277	2.30517521723386e-276	1.85112555323325e-275
A08	tilt	Interior_B	-5	0.548500819153016	0.0139353554189091	0.52118802442019	0.575813613885843	39.3603752946802	0	0	0
A08	tilt	Interior_B	0	0.566577045805012	0.0149481057844041	0.537279296830485	0.595874794779539	37.9029325840163	2.30263763166893e-314	2.07237386850203e-313	2.61513845310971e-312
A08	tilt	Interior_B	5	0.576551333282796	0.0139353554189091	0.549238538549969	0.603864128015623	41.3732779646558	0	0	0
A08	tilt	Interior_B	10	0.579686748539918	0.0148663753734803	0.550549188227243	0.608824308852592	38.9931462092639	0	0	0
A08	tilt	Interior_B	15	0.578987663599177	0.0140095653953468	0.551529419985239	0.606445907213115	41.3280246217692	0	0	0
A08	tilt	Interior_B	20	0.576492119884379	0.0164178440193728	0.544313736902612	0.608670502866146	35.1137530119135	4.15767564695203e-270	3.74190808225682e-269	2.87421925158857e-268
A09	centroid	Boundary	-20	0.0710542587598462	0.0151076529671672	0.0414438030532688	0.100664714466424	4.70319638095111	2.56119854860496e-06	2.30507869374447e-05	4.81360010908025e-06
A09	centroid	Boundary	-15	0.0407901723064804	0.0111648221108147	0.0189075230754871	0.0626728215374737	3.65345474398282	0.000258735408751557	0.00232861867876402	0.000428530520744767
A09	centroid	Boundary	-10	0.0154855040842897	0.0126344086462013	-0.00927748182822639	0.0402484899968058	1.22566117005766	0.220326208225021	1	0.257209009601897
A09	centroid	Boundary	-5	-0.000692900821438962	0.0110327542801747	-0.0223167018608614	0.0209309002179835	-0.062803974768483	0.949922600712322	1	0.958969482623868
A09	centroid	Boundary	0	-0.00674848990897065	0.0127700022601851	-0.0317772344214286	0.0182802546034873	-0.528464268954077	0.597177140583943	1	0.636828741467786
A09	centroid	Boundary	5	-0.00228760599918615	0.0110327542801748	-0.0239114070386088	0.0193361950402365	-0.207346773171306	0.835739048052	1	0.858414138503023
A09	centroid	Boundary	10	0.0138421193801228	0.0126344086462013	-0.0109208665323931	0.0386051052926388	1.09558901945796	0.273258669180577	1	0.312127359193332
A09	centroid	Boundary	15	0.041674817494773	0.0111648221108143	0.0197921682637805	0.0635574667257656	3.73268978951366	0.000189445853715653	0.00170501268344088	0.00031673912450882
A09	centroid	Boundary	20	0.0760129594919258	0.0151076529671654	0.046402503785352	0.1056234151985	5.03142080752918	4.86858210265164e-07	4.38172389238648e-06	9.56865950953783e-07
A09	centroid	Interior_A	-20	0.074642970929738	0.0151076529671649	0.0450325152231651	0.104253426636311	4.94073904741971	7.78270110545975e-07	7.00443099491378e-06	1.51092732084017e-06
A09	centroid	Interior_A	-15	0.0934466080461481	0.0111648221108138	0.0715639588151566	0.11532925727714	8.36973550663556	5.77477049923964e-17	5.19729344931568e-16	1.6366996602123e-16
A09	centroid	Interior_A	-10	0.109210725052814	0.012634408646201	0.0844477391402991	0.13397371096533	8.64391267617047	5.43200758767587e-18	4.88880682890829e-17	1.60537027219417e-17
A09	centroid	Interior_A	-5	0.119311106560812	0.0110327542801747	0.097687305521389	0.140934907600234	10.814263014559	2.94651377576944e-27	2.65186239819249e-26	1.16252032344253e-26
A09	centroid	Interior_A	0	0.122784756064485	0.0127700022601851	0.0977560115520272	0.147813500576943	9.61509274335129	6.90470989401233e-22	6.21423890461109e-21	2.35589886941622e-21
A09	centroid	Interior_A	5	0.119066260884498	0.0110327542801747	0.0974424598450753	0.14069006192392	10.7920703988173	3.75239279238174e-27	3.37715351314356e-26	1.4731616147869e-26
A09	centroid	Interior_A	10	0.107519324763511	0.012634408646201	0.0827563388509956	0.132282310676026	8.51004014310087	1.73873146857696e-17	1.56485832171926e-16	5.02651460915885e-17
A09	centroid	Interior_A	15	0.0883058049160613	0.011164822110814	0.0664231556850695	0.110188454147053	7.90928901863385	2.58863004253452e-15	2.32976703828107e-14	6.92916122496614e-15
A09	centroid	Interior_A	20	0.0648510560221921	0.0151076529671652	0.0352406003156187	0.0944615117287656	4.29259635253329	1.76595875367457e-05	0.000158936287830711	3.19076638448018e-05
A09	centroid	Interior_B	-20	0.0921692814263573	0.0151076529671649	0.0625588257197843	0.12177973713293	6.10083390363007	1.05516511213513e-09	9.49648600921619e-09	2.31728249764483e-09
A09	centroid	Interior_B	-15	0.11486991375968	0.0111648221108138	0.0929872645286883	0.136752562990671	10.2885574547956	7.9356303857365e-25	7.14206734716285e-24	2.96885936784024e-24
A09	centroid	Interior_B	-10	0.136708427539286	0.012634408646201	0.11194544162677	0.161471413451801	10.8203265675115	2.75792921503277e-27	2.48213629352949e-26	1.09082274922938e-26
A09	centroid	Interior_B	-5	0.155776295404715	0.0110327542801747	0.134152494365292	0.177400096444137	14.1194384873265	2.88279145793279e-45	2.59451231213951e-44	1.76974456297804e-44
A09	centroid	Interior_B	0	0.165979354768531	0.012770002260185	0.140950610256074	0.191008099280989	12.9975979163316	1.26246683621358e-38	1.13622015259222e-37	6.45441244237812e-38
A09	centroid	Interior_B	5	0.162347508831041	0.0110327542801747	0.140723707791619	0.183971309870464	14.7150480023626	5.16095999108639e-49	4.64486399197775e-48	3.36308458435547e-48
A09	centroid	Interior_B	10	0.148592559170489	0.012634408646201	0.123829573257974	0.173355545083005	11.7609429401486	6.20375461321935e-32	5.58337915189741e-31	2.68042658560292e-31
A09	centroid	Interior_B	15	0.129969804893345	0.011164822110814	0.108087155662353	0.151852454124337	11.6410099151924	2.54978354977819e-31	2.29480519480037e-30	1.08690505205022e-30
A09	centroid	Interior_B	20	0.109226636841035	0.0151076529671652	0.0796161811344619	0.138837092547609	7.22988786401352	4.8339301008535e-13	4.35053709076815e-12	1.206585378392e-12
A09	cpps	Boundary	-20	-0.199117848730055	0.0411221597439757	-0.279715800794751	-0.11851989666536	-4.84210581277229	1.28470316662759e-06	1.15623284996483e-05	2.46105787341911e-06
